date,open,close,high,low,volume,code
2021/5/27,14796.05,14897.19,14955.3,14720.67,381108198,399001
2021/5/28,14899.33,14852.88,14977.25,14778.82,406059488,399001
2021/5/31,14874.89,14996.38,14996.38,14836.15,386280136,399001
2021/6/1,14963.95,15034.78,15039.02,14820.74,408299575,399001
2021/6/2,15044.94,14857.91,15051.21,14793.74,412423077,399001
2021/6/3,14850.51,14761.13,14947.6,14759.82,381460448,399001
2021/6/4,14704.19,14870.91,14989.21,14667.53,365385748,399001
2021/6/7,14879.49,14862.6,14883.55,14760.2,368529441,399001
2021/6/8,14867.95,14716.98,14973.81,14625.29,384769394,399001
2021/6/9,14698.35,14718.4,14762.64,14641.83,374275396,399001
2021/6/10,14715.14,14893.59,14940.3,14699.31,417002091,399001
2021/6/11,14918.49,14801.24,14920.87,14738.62,452636325,399001
2021/6/15,14806.69,14673.34,14829.97,14564.56,407939610,399001
2021/6/16,14663.48,14295.93,14667.24,14290.23,378002707,399001
2021/6/17,14291.94,14472.37,14489.51,14291.94,363403293,399001
2021/6/18,14510.56,14583.67,14635.5,14449.06,401390198,399001
2021/6/21,14563.05,14641.29,14721.69,14468.74,408885610,399001
2021/6/22,14678.37,14696.29,14706.5,14564.5,424480132,399001
2021/6/23,14713.84,14843.83,14882.14,14641.47,414389395,399001
2021/6/24,14876.73,14784.8,14877.64,14718.89,399919912,399001
2021/6/25,14799.53,15003.85,15036.77,14797.34,400202230,399001
2021/6/28,15049.77,15150.17,15166.56,15031.21,383096255,399001
2021/6/29,15187.81,14999.8,15187.81,14991.18,378668799,399001
2021/6/30,15015.29,15161.7,15175.75,14978.3,356128253,399001
2021/7/1,15203.07,15038.88,15206.15,15001.89,389507874,399001
2021/7/2,14937.73,14670.71,14937.73,14652.74,355554619,399001
2021/7/5,14666.68,14718.66,14782.57,14597.87,366939853,399001
2021/7/6,14745.45,14667.65,14779.3,14480.87,400447287,399001
2021/7/7,14592.75,14940.05,14966.23,14545.29,384821024,399001
2021/7/8,14984.25,14882.9,15033.34,14856.93,439891607,399001
2021/7/9,14805.81,14844.36,14887.6,14583.55,422903624,399001
2021/7/12,14970.13,15161.52,15222.17,14870.83,484442460,399001
2021/7/13,15151.09,15189.29,15232.15,15077.34,475437231,399001
2021/7/14,15141.04,15056.32,15215.63,15021.99,482609243,399001
2021/7/15,15014.91,15169.33,15170.64,14899.31,460528434,399001
2021/7/16,15144.08,14972.21,15165.75,14962.97,443357816,399001
2021/7/19,14958.62,14992.9,15033.6,14856.64,428204849,399001
2021/7/20,14879.27,15011.35,15031.88,14859.71,381815991,399001
2021/7/21,15070.17,15212.6,15264.1,15061.09,452527201,399001
2021/7/22,15258.73,15262.19,15290.06,15172.1,491053564,399001
2021/7/23,15248.25,15028.57,15248.25,14989.5,528056142,399001
2021/7/26,14982.9,14630.85,14982.9,14376.33,511818605,399001
2021/7/27,14640.26,14093.64,14741.87,14093.64,528560726,399001
2021/7/28,13967.44,14086.42,14207.39,13727.48,479015280,399001
2021/7/29,14390.29,14515.32,14544.11,14277.97,439058985,399001
2021/7/30,14482.78,14473.21,14522.12,14294.48,477543397,399001
2021/8/2,14463.21,14798.16,14806.86,14395.33,507482138,399001
2021/8/3,14745.91,14736.92,14844.52,14656.2,508005497,399001
2021/8/4,14715.75,14990.11,14990.11,14683.35,446623231,399001
2021/8/5,14901.96,14872.23,14990.65,14800.42,471332106,399001
2021/8/6,14902.69,14827.41,14915.73,14722.13,442732262,399001
2021/8/9,14738.37,14941.44,14980.15,14682.94,447591253,399001
2021/8/10,14919.52,15057.59,15057.59,14863.08,473971709,399001
2021/8/11,15048.87,15021.17,15101.13,14969.08,491529126,399001
2021/8/12,14972.49,14901.97,15037.58,14857.91,503465038,399001
2021/8/13,14839.51,14799.03,14994.61,14717.67,490216202,399001
2021/8/16,14756.48,14693.74,14800.22,14660.08,472002083,399001
2021/8/17,14696.19,14350.65,14750.93,14308.63,509253047,399001
2021/8/18,14371.82,14454.11,14500.14,14284.85,446857540,399001
2021/8/19,14456.18,14487.36,14570.63,14357.73,453525645,399001
2021/8/20,14376.9,14253.53,14448.92,14100.92,440685557,399001
2021/8/23,14296.95,14535.88,14558.47,14260.08,481272141,399001
2021/8/24,14558.96,14663.55,14710.01,14496.89,508316470,399001
2021/8/25,14657.65,14697.5,14697.5,14562.82,474861480,399001
2021/8/26,14701.92,14415.46,14701.92,14409.88,518249334,399001
2021/8/27,14382.18,14436.9,14537.15,14366.15,511404220,399001
2021/8/30,14482.97,14423.37,14546.74,14339.38,551681254,399001
2021/8/31,14407.94,14328.38,14418.26,14157.55,530028207,399001
2021/9/1,14336.07,14314.09,14418.61,14058.25,601813174,399001
2021/9/2,14294.54,14277.34,14348.82,14226.42,522249781,399001
2021/9/3,14295.56,14179.86,14302.9,14118.73,597863328,399001
2021/9/6,14184.42,14546.6,14567.14,14145.63,531572710,399001
2021/9/7,14543.84,14702.9,14724.63,14483.55,532235188,399001
2021/9/8,14706.88,14688.08,14789.09,14630.5,610923609,399001
2021/9/9,14666.05,14698.53,14716.73,14547.07,571295675,399001
2021/9/10,14673.45,14771.87,14811.51,14645.26,573881203,399001
2021/9/13,14776.82,14705.83,14833.88,14648.78,549520224,399001
2021/9/14,14699.22,14626.08,14844.26,14589.72,577552590,399001
2021/9/15,14590.8,14536.31,14602.34,14476.19,515258089,399001
2021/9/16,14527.1,14258.13,14550.31,14258.13,571644428,399001
2021/9/17,14224.61,14359.36,14383.62,14136.47,509000414,399001
2021/9/22,14139.9,14277.08,14311.96,14117.63,435910687,399001
2021/9/23,14380.09,14387.36,14416.37,14338.99,515307454,399001
2021/9/24,14359.11,14357.85,14514.39,14307.68,488477290,399001
2021/9/27,14430.04,14344.29,14527.77,14253.15,512315118,399001
2021/9/28,14307.53,14313.82,14425.16,14243.2,381380519,399001
2021/9/29,14202.4,14079.02,14235.88,14020.56,412588024,399001
2021/9/30,14124.08,14309.01,14337.5,14124.08,352613793,399001
2021/10/8,14457.94,14414.16,14489.33,14348.98,401478900,399001
2021/10/11,14440.82,14367.6,14484.39,14338.47,373827654,399001
2021/10/12,14335.54,14135.38,14335.54,14006.65,393850895,399001
2021/10/13,14140.42,14353.08,14358.5,14112.91,339658920,399001
2021/10/14,14350.63,14341.38,14399.92,14293.53,341200294,399001
2021/10/15,14294.18,14415.99,14440.58,14232.03,383655008,399001
2021/10/18,14393.18,14350.02,14393.18,14218.61,361564199,399001
2021/10/19,14352.93,14499.77,14504.24,14352.93,358298685,399001
2021/10/20,14500.46,14452.25,14552.57,14431.63,378117576,399001
2021/10/21,14466.42,14444.86,14501.45,14348.12,372311279,399001
2021/10/22,14467.37,14492.82,14582.79,14454.86,382262504,399001
2021/10/25,14491.35,14596.72,14599,14452.88,362803313,399001
2021/10/26,14658.99,14552.82,14682.43,14531.48,386830497,399001
2021/10/27,14510.45,14393.51,14510.45,14348.05,398325128,399001
2021/10/28,14350.91,14244.82,14407.66,14188.29,391846982,399001
2021/10/29,14242.68,14451.38,14457.44,14199.59,380014383,399001
2021/11/1,14393.58,14476.53,14569.23,14344.48,409694011,399001
2021/11/2,14476.9,14377.27,14558.36,14248,443834167,399001
2021/11/3,14365.21,14367.78,14458.62,14287.34,360786565,399001
2021/11/4,14440.22,14555.27,14557.94,14420.14,384931830,399001
2021/11/5,14536.6,14462.62,14623.48,14462.59,445734089,399001
2021/11/8,14451.59,14508.86,14532.72,14400.84,401022965,399001
2021/11/9,14538.62,14571.93,14581.42,14463.77,388860385,399001
2021/11/10,14521.72,14515.88,14536.63,14302.8,426612098,399001
2021/11/11,14497.98,14699.74,14708.12,14479.37,453880792,399001
2021/11/12,14708.6,14705.37,14732.35,14646.49,448411964,399001
2021/11/15,14724.34,14636.39,14732.05,14578.23,465602016,399001
2021/11/16,14626.87,14613.97,14736.37,14597.04,458179339,399001
2021/11/17,14646.66,14711.18,14711.18,14596.89,437931667,399001
2021/11/18,14685.79,14579.17,14685.79,14555.22,479263932,399001
2021/11/19,14569.93,14752.49,14761.53,14552.67,461993854,399001
2021/11/22,14778.58,14960.66,14961.79,14776.04,477183999,399001
2021/11/23,14929.24,14905.13,14954.85,14874.43,480711645,399001
2021/11/24,14908.97,14887.6,14942.96,14864.89,477783590,399001
2021/11/25,14884.85,14827.95,14897.18,14819.68,446980497,399001
2021/11/26,14802.02,14777.17,14862.93,14745.59,441289630,399001
2021/11/29,14635.48,14810.2,14825.43,14633.06,435390977,399001
2021/11/30,14854.52,14795.73,14870.23,14712.82,473012832,399001
2021/12/1,14794.37,14794.25,14824.81,14724.72,460441181,399001
2021/12/2,14769.69,14765.56,14834.79,14740.24,478637879,399001
2021/12/3,14772.67,14892.05,14892.05,14767.45,433966983,399001
2021/12/6,14872.55,14752.96,14942.24,14742.1,467776998,399001
2021/12/7,14845.02,14697.17,14861.38,14602.73,450142170,399001
2021/12/8,14748.65,14964.46,14964.46,14733.89,408102745,399001
2021/12/9,14965.44,15147.87,15193.68,14957.34,470547554,399001
2021/12/10,15044.68,15111.56,15148.78,15026.37,453860026,399001
2021/12/13,15166.16,15212.49,15288.65,15151.8,475162325,399001
2021/12/14,15171.05,15136.78,15185.25,15109.06,461568426,399001
2021/12/15,15112.18,15026.21,15187.26,15012.75,475018502,399001
2021/12/16,15047.47,15112.81,15112.81,14977.45,474491508,399001
2021/12/17,15075.23,14867.55,15075.23,14867.25,504183204,399001
2021/12/20,14818.42,14569.18,14902.13,14551.36,504639909,399001
2021/12/21,14559.72,14688.98,14702.38,14547.6,480362783,399001
2021/12/22,14723.41,14791.33,14813.04,14709.4,531632653,399001
2021/12/23,14818.99,14863.93,14878.95,14790.45,492400676,399001
2021/12/24,14872.42,14710.33,14887.46,14674.14,507365222,399001
2021/12/27,14704.29,14715.65,14802.35,14652.42,436106669,399001
2021/12/28,14736.73,14837.87,14841.88,14696.45,432157118,399001
2021/12/29,14828.19,14653.82,14828.19,14645.2,424280068,399001
2021/12/30,14652.08,14796.23,14846.82,14652.08,455430806,399001
2021/12/31,14842.07,14857.35,14871.98,14797.11,468675226,399001
2022/1/4,14935.23,14791.31,14941.19,14681.71,570546865,399001
2022/1/5,14752.08,14525.76,14767.22,14469.37,583832784,399001
2022/1/6,14432.46,14429.51,14497.77,14298.48,513516007,399001
2022/1/7,14449.54,14343.65,14495.67,14331.98,561849848,399001
2022/1/10,14304.86,14406.97,14430.09,14194.35,463125105,399001
2022/1/11,14402.22,14223.35,14433.56,14201.9,475474032,399001
2022/1/12,14316.53,14421.2,14426.12,14293.41,466111365,399001
2022/1/13,14440.98,14138.34,14440.98,14138.34,495139094,399001
2022/1/14,14054.67,14150.57,14219.44,14039.87,506382268,399001
2022/1/17,14163,14363.57,14374.47,14159.27,505321980,399001
2022/1/18,14365.19,14391.39,14444.54,14285.63,548870207,399001
2022/1/19,14376.36,14207.19,14413.38,14120.24,483398527,399001
2022/1/20,14188.51,14198.3,14312,14149.5,517115385,399001
2022/1/21,14144.22,14029.55,14181.62,13991.64,438784152,399001
2022/1/24,13941.9,14081.8,14133.04,13918.99,371844184,399001
2022/1/25,14018.93,13683.89,14091.88,13682.72,446105457,399001
2022/1/26,13742.03,13780.3,13820.94,13580.4,351288315,399001
2022/1/27,13756.87,13398.84,13773.5,13395.36,373194453,399001
2022/1/28,13515.47,13328.06,13553.22,13227.83,358892927,399001
2022/2/7,13558.94,13456.65,13632.45,13412.2,371634394,399001
2022/2/8,13432.08,13325.41,13432.33,13051.8,394133103,399001
2022/2/9,13321.81,13531.31,13541.87,13283.2,430442323,399001
2022/2/10,13537.31,13432.07,13537.31,13339.5,408941572,399001
2022/2/11,13360.4,13224.38,13452.72,13206.63,441761801,399001
2022/2/14,13140.35,13123.21,13280.08,13049.45,391449471,399001
2022/2/15,13143.1,13345.63,13346.67,13138.44,371391608,399001
2022/2/16,13403.64,13376.36,13446.06,13339.8,375308775,399001
2022/2/17,13360.46,13422.9,13490.86,13322.69,429285613,399001
2022/2/18,13334.9,13459.68,13460.21,13316.47,388370497,399001
2022/2/21,13464.85,13471.16,13503.09,13404.73,448012142,399001
2022/2/22,13384.03,13297.11,13384.03,13216.63,456917841,399001
2022/2/23,13319.87,13549.99,13553.27,13319.87,454061013,399001
2022/2/24,13459.01,13252.24,13538.71,13093.97,629045621,399001
2022/2/25,13383.24,13412.92,13540.99,13383.24,434650891,399001
2022/2/28,13397.93,13455.73,13457.61,13279.32,397940260,399001
2022/3/1,13493.28,13488.64,13517.25,13393.85,399261092,399001
2022/3/2,13412.9,13346.96,13412.9,13267.55,400429912,399001
2022/3/3,13397.97,13201.82,13407.04,13187.74,451125702,399001
2022/3/4,13089.42,13020.46,13204.24,12972.24,448266776,399001
2022/3/7,12930.73,12573.43,12930.73,12523.45,430338499,399001
2022/3/8,12594.6,12244.5,12653.46,12178.18,485660820,399001
2022/3/9,12282.15,12107.17,12337.77,11598.39,521187995,399001
2022/3/10,12421.76,12370.95,12486.91,12331.51,457351733,399001
2022/3/11,12181.48,12447.37,12464.5,12043.38,446429139,399001
2022/3/14,12315.77,12063.63,12389.41,12063.63,410957922,399001
2022/3/15,11948.63,11537.24,12086.04,11537.24,491133199,399001
2022/3/16,11765.31,12000.96,12034.46,11331.23,510653177,399001
2022/3/17,12228.84,12289.97,12497.86,12218.17,530552561,399001
2022/3/18,12222.22,12328.65,12368.59,12141.75,452016282,399001
2022/3/21,12385.87,12379.64,12469.98,12257.67,472491318,399001
2022/3/22,12350.73,12318.78,12410.47,12269.17,464501508,399001
2022/3/23,12373.51,12408.65,12436.21,12291.37,450677512,399001
2022/3/24,12339.14,12305.5,12384.78,12188.58,440692827,399001
2022/3/25,12315.35,12072.73,12330.95,12072.73,437184680,399001
2022/3/28,11969,11949.94,12053.2,11835.33,423332988,399001
2022/3/29,11983.54,11895.08,12050.85,11857.37,425132253,399001
2022/3/30,11969.36,12263.8,12263.8,11961.06,450967898,399001
2022/3/31,12208.99,12118.25,12220.06,12090.29,498906066,399001
2022/4/1,12040.01,12227.93,12275.08,12009.21,470576213,399001
2022/4/6,12220.78,12172.91,12238.02,12091.98,484429217,399001
2022/4/7,12101.37,11972.02,12205.1,11971.33,478578704,399001
2022/4/8,11988.05,11959.27,12001.59,11799.02,462484667,399001
2022/4/11,11876.18,11520.21,11876.18,11482.73,463261840,399001
2022/4/12,11523.28,11756.38,11756.38,11439.59,449765611,399001
2022/4/13,11669.08,11568.17,11744.25,11568.17,438713002,399001
2022/4/14,11662.59,11714.62,11787.12,11587.87,406771251,399001
2022/4/15,11626.05,11648.57,11737.79,11552.78,438335829,399001
2022/4/18,11557.52,11691.47,11710.84,11459.84,364605683,399001
2022/4/19,11691.76,11633.32,11771.55,11584.24,357166481,399001
2022/4/20,11619.74,11392.23,11641.45,11360.08,399133477,399001
2022/4/21,11328.71,11084.28,11429.78,11038.38,429251535,399001
2022/4/22,11016.68,11051.7,11151.66,10896.92,372203851,399001
2022/4/25,10840.36,10379.28,10866.64,10379.06,457612443,399001
2022/4/26,10401.99,10206.64,10548.96,10181.17,433566387,399001
2022/4/27,10090.98,10652.9,10652.93,10087.53,476208436,399001
2022/4/28,10607.79,10628.92,10743.17,10498.66,408975483,399001
2022/4/29,10719.45,11021.44,11029.94,10631.14,464934270,399001
2022/5/5,10928.68,11046.38,11146.02,10897.26,409979608,399001
2022/5/6,10775.31,10809.88,10913.69,10748.87,375395433,399001
2022/5/9,10743.03,10765.63,10867.61,10698.67,339109143,399001
2022/5/10,10601.4,10912.74,10938.58,10560.78,411328211,399001
2022/5/11,10921.03,11109.48,11334.76,10917.1,506951048,399001
2022/5/12,11029.34,11094.87,11173.02,11006.32,404425813,399001
2022/5/13,11167.59,11159.79,11204.55,11044.46,384838062,399001
2022/5/16,11251.27,11093.37,11296,11067.06,408409471,399001
2022/5/17,11095.4,11230.16,11230.74,11059.83,387156788,399001
2022/5/18,11249.28,11208.08,11300.22,11151.22,393883576,399001
2022/5/19,11035.96,11250.06,11250.06,11019.08,414314099,399001
2022/5/20,11311.81,11454.53,11454.53,11292.14,446303249,399001
2022/5/23,11468.81,11447.95,11475.18,11343.21,420200659,399001
2022/5/24,11429.93,11065.92,11429.93,11065.92,488680892,399001
2022/5/25,11062.63,11143.18,11143.97,11009.73,374752912,399001
2022/5/26,11149.31,11206.82,11276.2,10984.75,400141811,399001
2022/5/27,11290,11193.59,11379.93,11126.75,397628667,399001
2022/5/30,11248.51,11310.28,11327.05,11185.95,374347581,399001
2022/5/31,11313.41,11527.62,11543.18,11241.03,420569051,399001
2022/6/1,11507.49,11551.27,11592.47,11467.86,407924439,399001
2022/6/2,11492.97,11628.31,11637.53,11470.89,406158051,399001
2022/6/6,11636.68,11938.12,11941.17,11602.4,461702057,399001
2022/6/7,11937.28,11935.57,12004.58,11857.45,454574893,399001
2022/6/8,11947.75,12033.26,12040.35,11815.29,476121212,399001
2022/6/9,12002.81,11810.58,12006.02,11761.21,431076830,399001
2022/6/10,11733.35,12035.15,12039.47,11724.24,440546769,399001
2022/6/13,11922.56,11999.31,12056.53,11881.08,463249991,399001
2022/6/14,11854.17,12023.79,12028.14,11644.35,487599958,399001
2022/6/15,12052.74,12137.76,12356.31,12038.8,560954014,399001
2022/6/16,12146.85,12150.96,12274.18,12101.49,488078232,399001
2022/6/17,12045.84,12331.14,12355.34,12036.27,464360786,399001
2022/6/20,12405.12,12487.13,12587.95,12372.07,475333978,399001
2022/6/21,12477.73,12423.86,12542.72,12299.95,490276081,399001
2022/6/22,12437.69,12246.55,12445.16,12240.78,438776894,399001
2022/6/23,12273.38,12514.73,12514.73,12177.26,471908900,399001
2022/6/24,12553.56,12686.03,12690.54,12516.71,501254049,399001
2022/6/27,12742.55,12825.57,12911.24,12742.55,514242619,399001
2022/6/28,12823.65,12982.69,13001.54,12718.25,535029551,399001
2022/6/29,12930.43,12696.5,12998.63,12682.93,578819363,399001
2022/6/30,12710.25,12896.2,12970.65,12710.25,502894731,399001
2022/7/1,12899.47,12860.36,12941.06,12805.73,455783515,399001
2022/7/4,12813.49,13026.25,13026.25,12751.08,458436528,399001
2022/7/5,13057.24,12973.11,13121.39,12798.01,493969472,399001
2022/7/6,12935.42,12811.33,12997.41,12700.48,451141927,399001
2022/7/7,12826.09,12935.85,12962.99,12732.7,453546935,399001
2022/7/8,12998.56,12857.13,13034.46,12848.63,464011816,399001
2022/7/11,12798.42,12617.23,12798.42,12514.98,451243337,399001
2022/7/12,12616.84,12439.27,12657.49,12396.91,444283747,399001
2022/7/13,12441.72,12508.89,12562.95,12323.2,445105517,399001
2022/7/14,12479.22,12602.78,12695.2,12452.13,469480639,399001
2022/7/15,12557.15,12411.01,12687.67,12411.01,505839026,399001
2022/7/18,12456.22,12532.65,12559.07,12304.12,473232609,399001
2022/7/19,12524.51,12494.77,12569.95,12402.11,485702640,399001
2022/7/20,12551.43,12573.12,12625.63,12518.42,460614590,399001
2022/7/21,12543.58,12455.19,12601,12455.19,486417366,399001
2022/7/22,12501.34,12394.02,12553.27,12289.2,464840150,399001
2022/7/25,12386.55,12291.59,12414.07,12251.08,433572939,399001
2022/7/26,12308.74,12408.56,12453.11,12266.84,423353036,399001
2022/7/27,12383.05,12399.69,12439.22,12331.7,443864105,399001
2022/7/28,12467.76,12428.72,12550.9,12407.07,504869927,399001
2022/7/29,12439.41,12266.92,12460.19,12245.21,485462578,399001
2022/8/1,12243.33,12413.87,12420.23,12158.85,454766236,399001
2022/8/2,12260.45,12120.02,12273.37,12008.17,596422298,399001
2022/8/3,12148.24,11982.26,12294.88,11946.46,525849018,399001
2022/8/4,12055.35,12065.22,12103.38,11926.51,428255877,399001
2022/8/5,12088.65,12269.21,12275.96,12051.4,454849809,399001
2022/8/8,12239.87,12302.15,12304.23,12219.02,424214874,399001
2022/8/9,12277.44,12331.09,12333.38,12235.83,425183711,399001
2022/8/10,12302.57,12223.51,12347.15,12166.23,427925375,399001
2022/8/11,12287.8,12474.03,12475.17,12231.08,488906602,399001
2022/8/12,12453.4,12419.39,12493.78,12417.49,490390438,399001
2022/8/15,12392.5,12460.22,12531.77,12386.16,457298528,399001
2022/8/16,12470.65,12470.11,12553.69,12441.96,490212239,399001
2022/8/17,12481.71,12595.46,12611.49,12391.45,511868514,399001
2022/8/18,12557.34,12517.32,12576.62,12496.79,502579425,399001
2022/8/19,12504.48,12358.55,12521.76,12358.55,518742439,399001
2022/8/22,12320.88,12505.68,12509.91,12291.82,463803681,399001
2022/8/23,12481.24,12455.15,12525.01,12405.58,460671129,399001
2022/8/24,12484.44,12096.39,12491.17,12082.44,542031759,399001
2022/8/25,12130.76,12104.03,12159.8,11949.76,468367750,399001
2022/8/26,12142.05,12059.71,12210.01,12039.74,423200607,399001
2022/8/29,11911.17,12018.16,12044.52,11890.49,395382392,399001
2022/8/30,12013.92,11970.79,12039.19,11905,409453173,399001
2022/8/31,11909.31,11815.79,11968.46,11743.69,459835903,399001
2022/9/1,11789.82,11712.39,11888.06,11696.58,393197405,399001
2022/9/2,11753.6,11702.39,11765.01,11644.03,371281614,399001
2022/9/5,11667.05,11678.69,11714.41,11597.73,365345250,399001
2022/9/6,11702.17,11799.81,11802.71,11624.82,402594159,399001
2022/9/7,11743.47,11849.08,11894.56,11724.28,417413878,399001
2022/9/8,11858.53,11746.92,11865.97,11739.57,395047991,399001
2022/9/9,11780.82,11877.79,11885.46,11750.44,375617629,399001
2022/9/13,11936.58,11923.47,11966.17,11874.19,365038769,399001
2022/9/14,11751.11,11774.78,11841.18,11703.76,355327916,399001
2022/9/15,11823.8,11526.96,11832.46,11427.51,443030060,399001
2022/9/16,11492.69,11261.5,11509.98,11261.5,392660433,399001
2022/9/19,11241.78,11207.04,11318.01,11149.98,329594959,399001
2022/9/20,11274.86,11283.92,11364.16,11229.91,320491738,399001
2022/9/21,11245.84,11208.51,11259.31,11117.37,333907929,399001
2022/9/22,11122.11,11114.43,11241.12,11094.74,321627173,399001
2022/9/23,11105.76,11006.41,11146.79,10899.59,340925085,399001
2022/9/26,10921.64,10962.56,11141.59,10908.96,327208261,399001
2022/9/27,10999.1,11175.12,11175.12,10959.82,320916907,399001
2022/9/28,11136.18,10899.7,11136.18,10899.7,323972352,399001
2022/9/29,11023.83,10919.44,11045.98,10864.49,314504672,399001
2022/9/30,10925.01,10778.61,10962.22,10777.91,283223132,399001
2022/10/10,10788.69,10522.12,10801.34,10500.77,298150773,399001
2022/10/11,10555.06,10577.81,10617.92,10487.66,277287498,399001
2022/10/12,10568.01,10838.48,10838.63,10402.06,347135440,399001
2022/10/13,10762.67,10817.67,10923.92,10737.3,352459169,399001
2022/10/14,10914.18,11121.72,11177.23,10890.19,390341470,399001
2022/10/17,11059.23,11162.26,11173.39,11041.58,382488133,399001
2022/10/18,11223.15,11187.7,11270.48,11135.47,388144933,399001
2022/10/19,11154.13,11027.24,11197.15,11027.24,365583539,399001
2022/10/20,10948.43,10965.33,11126.16,10832.09,375346701,399001
2022/10/21,10955.84,10918.97,11000.39,10875.18,343830151,399001
2022/10/24,10908.74,10694.61,11043.03,10635.35,407224612,399001
2022/10/25,10644.67,10639.82,10760.67,10510.91,391931260,399001
2022/10/26,10664.43,10818.33,10928.45,10657.02,438412943,399001
2022/10/27,10843.34,10750.14,10886.1,10750.14,426569080,399001
2022/10/28,10659.7,10401.84,10698.69,10368.91,440106690,399001
2022/10/31,10304.2,10397.04,10518.39,10301.71,395020256,399001
2022/11/1,10420.95,10734.25,10734.25,10395.56,424965410,399001
2022/11/2,10704.25,10877.51,10951.45,10687.21,466416166,399001
2022/11/3,10766.22,10840.06,10877.74,10754.29,400924659,399001
2022/11/4,10848.3,11187.43,11226.21,10848.3,466117158,399001
2022/11/7,11184.16,11207.73,11272.8,11127.25,455136444,399001
2022/11/8,11202.44,11142.93,11212.54,11055.08,399511530,399001
2022/11/9,11149.37,11055.29,11185.51,11049.33,393693811,399001
2022/11/10,10964.94,10908.55,10979.71,10848.48,426394700,399001
2022/11/11,11217.11,11139.77,11272.16,11085.93,598274247,399001
2022/11/14,11177.07,11113.46,11260.86,11067.89,518247742,399001
2022/11/15,11100.23,11351.33,11351.33,11069.15,503671259,399001
2022/11/16,11336.07,11235.56,11385.87,11220.33,466187381,399001
2022/11/17,11199.62,11221.45,11221.45,11077.6,438822708,399001
2022/11/18,11229.11,11180.43,11310.22,11171.19,492221658,399001
2022/11/21,11086.69,11134.47,11137.63,11014.96,420524479,399001
2022/11/22,11113.32,11002.93,11152,10960.88,433756297,399001
2022/11/23,10971,10972.81,11025.48,10842.59,405799674,399001
2022/11/24,11019.47,10956.68,11061.36,10927.85,376262826,399001
2022/11/25,10928.15,10904.27,10962.14,10881.08,368960495,399001
2022/11/28,10708.56,10829.08,10833.27,10657.89,375381583,399001
2022/11/29,10891.72,11089.01,11112.73,10888.54,469714685,399001
2022/11/30,11071.31,11108.5,11140.5,11044.03,477400249,399001
2022/12/1,11282.46,11264.16,11350.48,11262.81,494705772,399001
2022/12/2,11238.44,11219.79,11312.32,11206.78,428852017,399001
2022/12/5,11292.34,11323.35,11338.86,11250.62,489374883,399001
2022/12/6,11278.48,11398.82,11465.41,11264.47,455796410,399001
2022/12/7,11365.98,11418.76,11504.39,11358.68,445500813,399001
2022/12/8,11403.19,11389.79,11429.77,11343.57,440019801,399001
2022/12/9,11397.1,11501.58,11511.32,11360.15,464345892,399001
2022/12/12,11453.26,11399.13,11457.09,11392.89,430329041,399001
2022/12/13,11398.84,11323.7,11400.01,11312.1,409092170,399001
2022/12/14,11341.96,11321.81,11375.22,11298.43,406111741,399001
2022/12/15,11306.79,11358.11,11371.18,11269.61,392689173,399001
2022/12/16,11289.52,11295.03,11327.27,11234.62,404009947,399001
2022/12/19,11286.66,11124.7,11329.56,11083.85,400705350,399001
2022/12/20,11092.86,10949.12,11092.86,10908.53,328218210,399001
2022/12/21,10966.31,10912.09,11001.15,10872.27,315182795,399001
2022/12/22,10976.57,10876.31,11034.67,10840.3,347408567,399001
2022/12/23,10811.57,10849.64,10918.18,10794.14,315967227,399001
2022/12/26,10858.33,10978.99,10996.64,10858.33,318664168,399001
2022/12/27,11010.93,11106.5,11115.77,11000.11,347696816,399001
2022/12/28,11055.06,11010.53,11061.19,10975.13,346226478,399001
2022/12/29,10971.27,10996.41,11064.02,10956.95,323094665,399001
2022/12/30,11046.07,11015.99,11071.93,11013.32,322540533,399001
2023/1/3,11003.05,11117.13,11134.96,10921.42,397899643,399001
2023/1/4,11099.15,11095.37,11149.15,11035.77,412144084,399001
2023/1/5,11136.77,11332.01,11346.22,11136.77,410853816,399001
2023/1/6,11327.03,11367.73,11443.45,11314.35,407144027,399001
2023/1/9,11411.37,11450.15,11490.59,11408.67,360313472,399001
2023/1/10,11455.6,11506.79,11526.28,11413.99,342008406,399001
2023/1/11,11498.97,11439.44,11563.78,11424.25,349159804,399001
2023/1/12,11470.61,11465.73,11528.93,11425.11,340072634,399001
2023/1/13,11509.21,11602.3,11602.3,11489.19,331434486,399001
2023/1/16,11612.36,11785.77,11886.95,11612.36,392756664,399001
2023/1/17,11794.96,11800.55,11830.58,11746.76,331375770,399001
2023/1/18,11813.38,11810.66,11855.44,11793.32,314382506,399001
2023/1/19,11796.4,11913.26,11913.26,11763.82,326621913,399001
2023/1/20,11942.15,11980.62,11997.53,11931.88,343456691,399001
2023/1/30,12229.38,12097.76,12246.01,12088.24,485925549,399001
2023/1/31,12076.14,12001.26,12115.45,11987.01,445449977,399001
2023/2/1,12034.88,12158.19,12158.19,11984.45,498656713,399001
2023/2/2,12187.55,12131.2,12208.88,12107.52,490735378,399001
2023/2/3,12086.28,12054.3,12095.39,11904.28,447992474,399001
2023/2/6,11957.27,11912.56,11977.24,11841.67,424219892,399001
